Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Morocco,MAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,563.6031066,558.0620239,577.5820989,577.1785729,614.5027336,575.6992968,616.0513933,602.9944778,600.6439129
Monaco,MCO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
Moldova,MDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1307.99462,1356.312693,1397.599098,1495.573144,1500.039485,1461.474433,1611.527923,1422.635753,1296.80089
Madagascar,MDG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,275.4307685,293.322518,299.4537102,292.8209058,313.7750022,301.7486447,308.9534752,308.6725396,
Maldives,MDV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1580.306873,1602.220356,1632.427565,1599.503356,1614.557074,1559.966488,1606.380753,1628.232194,
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1539.138267,1525.383745,1478.438965,1493.478822,1469.653503,1366.427226,1417.705591,1525.735161,1559.789947
Marshall Islands,MHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
Middle income,MIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1194.196315,1195.057214,1221.378445,1251.065657,1278.922699,1264.886668,1334.241988,1357.511119,1648.571964
North Macedonia,MKD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1387.979624,1408.22019,1438.491959,1370.121651,1503.513369,1388.546464,1455.088402,1476.135426,1450.141775
Mali,MLI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
Malta,MLT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1448.872265,1311.667326,1451.209231,1407.696371,1440.482792,1336.72896,1363.05571,1456.245248,1397.996062
