Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Malta,MLT,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.3,6.3,6.3,6.3,7.4,7.4,7.4,7.4,7.4
Myanmar,MMR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,0.1,0.2,2.3,0.5,0.5,0.5,0.5,0.5
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.07264279,1.061602793,1.048661851,1.048657458,1.048661851,1.098918933,1.098918933,1.098918933,1.098918933
Montenegro,MNE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0.1,0.1,0.1,0.6,0.6
Mongolia,MNG,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Northern Mariana Islands,MNP,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,33.2,33.2,33.3,33.3,33.3,32,33.2,33.2,32.2
Mozambique,MOZ,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1
Mauritania,MRT,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
Mauritius,MUS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
Malawi,MWI,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Malaysia,MYS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.4,1.4,1.4,1.5,1.5,3.3,5.6,5.6,5.6
North America,NAC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,16.49202994,24.30183207,24.24354997,25.07491366,25.15222182,25.19906645,14.51381312,14.59112128,14.64940338
Namibia,NAM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
New Caledonia,NCL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,96.2,96.5,96.2,96.6,96.3,96.3,96.3,96.3,96.3
Niger,NER,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Nigeria,NGA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
Nicaragua,NIC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.9,3,3,3,3,3.4,3.4,3.4,3.4
Netherlands,NLD,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,21.6,21.5,26.7,26.7,26.9,26.9,26.9,26.9,26.9
Norway,NOR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.5,0.7,0.8,0.8,0.8,1.5,9.9,9.8,1.4
Nepal,NPL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Nauru,NRU,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,0,0,0
New Zealand,NZL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4
OECD members,OED,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,16.56216083,21.71846699,22.31203345,24.07780601,25.27493702,25.58183688,23.41905365,23.77954558,23.62980166
Oman,OMN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.4
