Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Montenegro,MNE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,84.71210337,84.80079526,84.88910879,84.95357451,85.01322034,85.07219953,85.09555958,85.11891799,
Mongolia,MNG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,32.96165036,33.82205423,34.69198635,35.57779306,36.47957044,37.39738139,38.33051581,39.28015504,
Northern Mariana Islands,MNP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,89.43382013,89.84742268,90.24329897,90.63917526,90.63917526,90.63917526,90.63917526,90.63917526,
Mozambique,MOZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Mauritania,MRT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Mauritius,MUS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Malawi,MWI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,13.58768407,14.13631364,14.70046353,15.28021414,15.87522951,16.48640461,17.11338747,17.75707962,
Malaysia,MYS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,93.57384096,93.6252759,93.67532013,93.72420661,93.77186255,93.81822007,93.86336693,93.94192081,
North America,NAC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.35480594,96.5070502,96.65823697,96.80821508,96.95702114,97.10489781,97.25161294,97.39354711,
Namibia,NAM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
New Caledonia,NCL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,95.50277488,95.72985997,95.95694506,96.18403015,96.41111524,96.63820033,96.86528541,96.86528541,
Niger,NER,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Nigeria,NGA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,24.96588106,25.54921487,26.1300145,26.70781306,27.28233791,27.85349083,28.4210293,28.98488487,
Nicaragua,NIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,55.16754488,55.2550711,55.31084508,55.37498509,55.44343736,55.51591705,,,
Netherlands,NLD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.97616035,99.9749763,99.97379893,99.97261799,99.97143833,99.97025768,99.9690763,99.96789119,
Norway,NOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.20311052,99.14882228,99.09453739,99.04024635,98.9859634,98.93168066,98.87739581,98.82311034,
Nepal,NPL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,25.49421894,23.98655481,22.45362657,20.89586542,19.3135408,17.70711799,16.07690087,16.11663714,
Nauru,NRU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
