Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.444,76.449,76.463,76.561,76.645,75.529,75.434,77.102,77.209
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.719,68.069,68.543,68.829,69.067,67.751,64.323,69.888,70.18
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.52437462,79.72437244,79.85384107,79.96680206,80.1994382,79.20435169,78.80005645,79.43132422,80.15001512
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.25268293,84.21146341,84.69560976,84.8697561,85.15585366,85.49634146,85.53268293,83.66097561,85.24731707
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.323,71.615,71.805,72.001,72.124,70.864,69.492,72.715,72.884
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.56179394,62.00380837,62.31519567,62.79854426,63.08980042,63.07263197,62.53137357,63.84044586,64.71590542
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.27560976,77.92195122,77.72682927,77.9195122,78.22439024,77.52439024,76.42439024,77.57560976,78.47317073
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.224,63.325,63.832,64.077,64.328,63.773,62.613,63.948,64.936
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.56829268,76.06341463,75.81707317,76.06585366,76.3195122,75.4195122,74.06585366,75.86829268,76.77073171
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.03301914,73.2594437,73.48601658,73.7952368,74.03159317,73.29542289,71.97452294,74.25156135,74.52096995
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.37189918,70.61427436,70.83116702,71.15332829,71.39427439,70.74915656,69.66825993,71.67792224,72.00082092
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.61354985,62.99195085,63.27369542,63.73093118,64.08854,63.80227499,63.47737993,64.88229029,65.45352231
